sequence,event_id,ledger_id,timestamp,protocol_version,record_type,scenario,approach,mode,transaction_id,client_id,version,template,dataset_version,dataset_commitment,data_summary_hash,evidence_bundle_hash,evidence_bundle_artifact_hash,evidence_bundle_artifact_relpath,validator_version,rubric_version,governance_policy_version,evidence_manifest_hash,evidence_hash,data_manifest_hash,data_manifest_validation_hash,metadata_validation_status,dimension_scores,final_governance_values_hash,pscore,policy_profile_id,hps_accept_threshold,hps_reject_threshold,critical_profile_direct_threshold,critical_profile_review_threshold,critical_profile_threshold_applied,critical_profile_threshold_name,critical_dimension_threshold,critical_dimensions,critical_hps,critical_dimension_min,arq_boundary_policy,arq_region,review_policy_id,review_recommendation,review_reason_code,review_reason_text,governance_archetype,risk_archetype,initial_action,final_action,action,review_outcome,manual_review_required,manual_review_disposition,safe_default_applied,current_session_eligibility,reassessment_eligibility,n_samples,position,percentile,cia_confidentiality,cia_integrity,cia_availability,cia_high_water,business_impact,client_required_security_class,client_required_security_tier,security_class,security_tier,computed_strictest_security_class,computed_strictest_security_tier,current_survivor_strictest_class,current_survivor_strictest_tier,session_locked_security_class,session_locked_security_tier,session_profile_locked,admission_receipt_hash,admission_receipt_signature_hash,admission_receipt_artifact_hash,admission_receipt_artifact_relpath,admission_expires_at,session_id,session_epoch,parent_session_id,parent_session_security_decision_hash,session_reform_reason,session_security_decision_hash,session_security_decision_signature_hash,session_decision_artifact_hash,session_decision_artifact_relpath,session_decision_expires_at,risk_assessment_hash,revocation_status,execution_mode,requested_benchmark_tier,round_id,event_status,verification_stage,violation_type,reason_code,violation_details,signature_verified,freshness_verified,pofc_verified,semantic_verified,rate_limit_ok,blocked_before_aggregation,payload_hash,envelope_hash,key_id,signature_hash,global_model_hash,model_schema_hash,crypto_mechanism,crypto_backend,parameter_set_id,key_tag,expanded,ks_applied,shares_available,shares_required,can_finalize,comm_factor,crypto_overhead_ms,noise_std,ciphertext_commitment,evaluation_key_commitment,ciphertext_attestation_artifact_hash,ciphertext_attestation_artifact_relpath,submission_artifact_hash,submission_artifact_relpath,artifact_type,artifact_id,artifact_hash,artifact_relpath,local_ledger_id,local_event_hash,local_ledger_head_hash,crypto_ledger_id,crypto_event_hash,crypto_ledger_head_hash,subledger_manifest_hash,subledger_seal_count,prev_hash,row_hash,bundle_hash,checkpoint_signature
182,cf482d7ed4d13fdb30544e058a708fda,ddbb791970c7af7cb6c2976cdd236dad3ce47b7e7503504b8b3b941bc09ff1d9,2026-08-14T10:07:05.651142+00:00,TADP-SEC/11.7,CLIENT_CIPHERTEXT_BINDING,T1_Plain_TADP,,,,client_000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,,,,,,796095916b98b805356b2d4882523974,,,,,,,,,,,,,,11,VERIFIED,,,,,True,,,,,False,Ki805O3P3wZOlyes9oDhBL6zXVxx0+NFj8r4dIA9WHg=,59c0c50b7ef976c6c3bcfe1c0cd0b74c30777d7257c72e403e2785b3b309d954,kr0+AFsMXaloRClI9coQVFfOILFphXzhz70hcU7MZlI=,eac7c492f8ee4a444b25318c6a3f84e0cea6ae54d0afd4da2c10ee5edd71b775,zHyTN7J8UWm8N5IyxtorcLvgGDWuiazxDPcuBeWGqNc=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,plaintext_update_no_noise,reference_python,n=|logq=|scale=|scheme=plain,plain,,,,,,,,,eab5ee79fead803d3b0d27abf8fd3ce5a325bf0e4be80d0a686acadf046b7bcd,,d652cb19b967157086ae1214bf3a04b5f94471b0fd70507ed1ee9a45b963bd41,audit_trails/artifacts/ciphertext_attestations/T1_Plain_TADP_client_000_r11_de37afa2ddd8e58d__d652cb19b9671570.json,,,,,,,,,,,,,,,0937d64ebf1b73a65c52a708f36dc7ccaaaef679da4107df803607603ca1d425,86b626482ad442304d7e47be00d78383831613e503ca3d8a94403d524131ba53,,
183,b8587ce91adcb9154bb1b2bee0e91b77,ddbb791970c7af7cb6c2976cdd236dad3ce47b7e7503504b8b3b941bc09ff1d9,2026-08-14T10:07:06.907389+00:00,TADP-SEC/11.7,CLIENT_ACCEPTED_SUBMISSION,T1_Plain_TADP,,,,client_000,,,,,,,,,,,2.2-phase1-fixed-threshold-dual-critical-profile,8c9f9e340707a5cae92bf2155fa9f7c34a2a1a747777ef6d2d979b5067681037,38158ed1330762350bc3297ac83d04caed7b5e73679070f9fe573ac1ccd605d9,c946899accd13d9feee6f339ae7add33ecd036b3034da37164daf636a67bce1a,bb064b9ad5872d816260ec21154b6ba0e4864d68942880ba1509756f47d7334c,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,b6fbea1831de9b0a99d8e4ab375dbf24e3740a7f3592c02a6f8dc4f1ba0b6482,74a01915d5ccacca35d78e1a0f171f22ba5e5dcc6df64cc28da909f6236e24a2,,,2026-08-15T09:15:27.359823+00:00,796095916b98b805356b2d4882523974,,,,,f46cff3156b56e339f37aabf6fa2235997cbbd8ce4f0bbe020a49688c760fb9b,e2940d99964b104ed2506f98738fa53f1876dc08ee8b55447e5dad53bfd2ed27,,,2026-08-14T11:06:53.068568+00:00,fde286833f93903f2613114b99a7a6c639f0f4ab617f792fb935e1fae2275ec0,active,,,12,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,lMY1TJvH64HfJyOuQqC+cF3lk1Mtf9+HjWW5tH7YSps=,7520740999a32120a12d22667515cbf9e81f7b44846c2bd2566046dfe35e2eaf,kr0+AFsMXaloRClI9coQVFfOILFphXzhz70hcU7MZlI=,9cba35ee9a8f984ced84ad0be40cd4a543ddb3f798469f70ce046c5feba3826a,voWQggee/688O/dYL7GSLAVsm0q88bgPVaB9h59DK20=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,,,,,,,,,,,,,,,,,93dbccd6118b7bbfa86158f4d8994f4ca6dbdc65b69b56295f97f2db9d9a155e,audit_trails/artifacts/accepted_runtime_submissions/T1_Plain_TADP_client_000_r12_7520740999a32120__93dbccd6118b7bbf.json,,,,,,,,,,,,,86b626482ad442304d7e47be00d78383831613e503ca3d8a94403d524131ba53,5d2a69b0f35a37525e0deb4949e179282ea15510bb954178d7617f09f0516f3a,,
184,0de90219b771632945cc38a6a6b34559,ddbb791970c7af7cb6c2976cdd236dad3ce47b7e7503504b8b3b941bc09ff1d9,2026-08-14T10:07:06.932991+00:00,TADP-SEC/11.7,CLIENT_CIPHERTEXT_BINDING,T1_Plain_TADP,,,,client_000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,,,,,,796095916b98b805356b2d4882523974,,,,,,,,,,,,,,12,VERIFIED,,,,,True,,,,,False,lMY1TJvH64HfJyOuQqC+cF3lk1Mtf9+HjWW5tH7YSps=,7520740999a32120a12d22667515cbf9e81f7b44846c2bd2566046dfe35e2eaf,kr0+AFsMXaloRClI9coQVFfOILFphXzhz70hcU7MZlI=,33ad0453c2aff0707e5361e5353a46d524a591ed80f0432ce1cc56fcb3babb32,voWQggee/688O/dYL7GSLAVsm0q88bgPVaB9h59DK20=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,plaintext_update_no_noise,reference_python,n=|logq=|scale=|scheme=plain,plain,,,,,,,,,eab5ee79fead803d3b0d27abf8fd3ce5a325bf0e4be80d0a686acadf046b7bcd,,c8618f40bb825d9412b267ae64b6ed48529b60f1fadcfe398602d38c004cacdc,audit_trails/artifacts/ciphertext_attestations/T1_Plain_TADP_client_000_r12_95beb01dce6f838a__c8618f40bb825d94.json,,,,,,,,,,,,,,,5d2a69b0f35a37525e0deb4949e179282ea15510bb954178d7617f09f0516f3a,27480281872d2564fe9043c056f07faf737152aa12f2e58d308d740b2489a0b2,,
185,279a1481ad5efdf5b7b3969c591b0394,ddbb791970c7af7cb6c2976cdd236dad3ce47b7e7503504b8b3b941bc09ff1d9,2026-08-14T10:07:08.312777+00:00,TADP-SEC/11.7,CLIENT_ACCEPTED_SUBMISSION,T1_Plain_TADP,,,,client_000,,,,,,,,,,,2.2-phase1-fixed-threshold-dual-critical-profile,8c9f9e340707a5cae92bf2155fa9f7c34a2a1a747777ef6d2d979b5067681037,38158ed1330762350bc3297ac83d04caed7b5e73679070f9fe573ac1ccd605d9,c946899accd13d9feee6f339ae7add33ecd036b3034da37164daf636a67bce1a,bb064b9ad5872d816260ec21154b6ba0e4864d68942880ba1509756f47d7334c,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,b6fbea1831de9b0a99d8e4ab375dbf24e3740a7f3592c02a6f8dc4f1ba0b6482,74a01915d5ccacca35d78e1a0f171f22ba5e5dcc6df64cc28da909f6236e24a2,,,2026-08-15T09:15:27.359823+00:00,796095916b98b805356b2d4882523974,,,,,f46cff3156b56e339f37aabf6fa2235997cbbd8ce4f0bbe020a49688c760fb9b,e2940d99964b104ed2506f98738fa53f1876dc08ee8b55447e5dad53bfd2ed27,,,2026-08-14T11:06:53.068568+00:00,fde286833f93903f2613114b99a7a6c639f0f4ab617f792fb935e1fae2275ec0,active,,,13,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,sxybGZrSVii+FoD7kCee/z7J8UT6qCkg4u1eBAJhNS4=,2ee1c7f212ee255a88cef371ff05da042622c8d87e1f947564e0e81b1810b0c0,kr0+AFsMXaloRClI9coQVFfOILFphXzhz70hcU7MZlI=,6c3c0bdf9ff3285e856e20bc3e4f82ee2287836ab663d9a73b2bb27a5167d20f,DNFy7vPNF58YpAz7xBTVNcpOp/U+AcJdgA/XxZzTiR8=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,,,,,,,,,,,,,,,,,0a9cb487f5d287bb3f64176d446de109bf80da86d053f9c5b3b8b08281571b12,audit_trails/artifacts/accepted_runtime_submissions/T1_Plain_TADP_client_000_r13_2ee1c7f212ee255a__0a9cb487f5d287bb.json,,,,,,,,,,,,,27480281872d2564fe9043c056f07faf737152aa12f2e58d308d740b2489a0b2,dc3c1bf44c60cca4ea41221dc16dcf8dbd2ab53a5ced8f1c886c4e1157de4537,,
186,96d8af0b921a44b06c56484fa1a072ac,ddbb791970c7af7cb6c2976cdd236dad3ce47b7e7503504b8b3b941bc09ff1d9,2026-08-14T10:07:08.341551+00:00,TADP-SEC/11.7,CLIENT_CIPHERTEXT_BINDING,T1_Plain_TADP,,,,client_000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,,,,,,796095916b98b805356b2d4882523974,,,,,,,,,,,,,,13,VERIFIED,,,,,True,,,,,False,sxybGZrSVii+FoD7kCee/z7J8UT6qCkg4u1eBAJhNS4=,2ee1c7f212ee255a88cef371ff05da042622c8d87e1f947564e0e81b1810b0c0,kr0+AFsMXaloRClI9coQVFfOILFphXzhz70hcU7MZlI=,64374111637c98d895c8982f8eccb23120e656fb7b2c6ba0643506b59685a1d8,DNFy7vPNF58YpAz7xBTVNcpOp/U+AcJdgA/XxZzTiR8=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,plaintext_update_no_noise,reference_python,n=|logq=|scale=|scheme=plain,plain,,,,,,,,,eab5ee79fead803d3b0d27abf8fd3ce5a325bf0e4be80d0a686acadf046b7bcd,,66b04044114a56b8b5db56a38db5f366769a2350ed310122e980745867a89ff2,audit_trails/artifacts/ciphertext_attestations/T1_Plain_TADP_client_000_r13_a9f048746f27ce0b__66b04044114a56b8.json,,,,,,,,,,,,,,,dc3c1bf44c60cca4ea41221dc16dcf8dbd2ab53a5ced8f1c886c4e1157de4537,069c4a79db860c09d38e0f018707d4c6ce85fdd0e7216549ab295ca330526240,,
187,a764cb3370f70f52eb2351d3bbee869f,ddbb791970c7af7cb6c2976cdd236dad3ce47b7e7503504b8b3b941bc09ff1d9,2026-08-14T10:07:09.872307+00:00,TADP-SEC/11.7,CLIENT_ACCEPTED_SUBMISSION,T1_Plain_TADP,,,,client_000,,,,,,,,,,,2.2-phase1-fixed-threshold-dual-critical-profile,8c9f9e340707a5cae92bf2155fa9f7c34a2a1a747777ef6d2d979b5067681037,38158ed1330762350bc3297ac83d04caed7b5e73679070f9fe573ac1ccd605d9,c946899accd13d9feee6f339ae7add33ecd036b3034da37164daf636a67bce1a,bb064b9ad5872d816260ec21154b6ba0e4864d68942880ba1509756f47d7334c,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,b6fbea1831de9b0a99d8e4ab375dbf24e3740a7f3592c02a6f8dc4f1ba0b6482,74a01915d5ccacca35d78e1a0f171f22ba5e5dcc6df64cc28da909f6236e24a2,,,2026-08-15T09:15:27.359823+00:00,796095916b98b805356b2d4882523974,,,,,f46cff3156b56e339f37aabf6fa2235997cbbd8ce4f0bbe020a49688c760fb9b,e2940d99964b104ed2506f98738fa53f1876dc08ee8b55447e5dad53bfd2ed27,,,2026-08-14T11:06:53.068568+00:00,fde286833f93903f2613114b99a7a6c639f0f4ab617f792fb935e1fae2275ec0,active,,,14,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,wCDRVfk0J72Ik0JROfxEYHeJqYetVpW2BGwEEYkKcHA=,1f3a94a51462a17ccdc299e4a9eb2dbafa3724155dd19b9f4f610dd4cfbaa535,kr0+AFsMXaloRClI9coQVFfOILFphXzhz70hcU7MZlI=,3086b8eb8c926e5305b9da2e58407c4d1d00486ee50c039c734769b984649d32,bNPRnPPzOcnockNdp2XNf0z6qpeXSR6Pa+rN2xaWL48=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,,,,,,,,,,,,,,,,,1f206618b0412af3a84a8a6412536fd10d510629fd7d951f69d65cba8cd65bfd,audit_trails/artifacts/accepted_runtime_submissions/T1_Plain_TADP_client_000_r14_1f3a94a51462a17c__1f206618b0412af3.json,,,,,,,,,,,,,069c4a79db860c09d38e0f018707d4c6ce85fdd0e7216549ab295ca330526240,546e7d099b077d3c4b6df4bb8c08c87a0eead495f8947004f8155f58efccc815,,
188,2c095f09554d9c80565cdf63c5147990,ddbb791970c7af7cb6c2976cdd236dad3ce47b7e7503504b8b3b941bc09ff1d9,2026-08-14T10:07:09.895929+00:00,TADP-SEC/11.7,CLIENT_CIPHERTEXT_BINDING,T1_Plain_TADP,,,,client_000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,,,,,,796095916b98b805356b2d4882523974,,,,,,,,,,,,,,14,VERIFIED,,,,,True,,,,,False,wCDRVfk0J72Ik0JROfxEYHeJqYetVpW2BGwEEYkKcHA=,1f3a94a51462a17ccdc299e4a9eb2dbafa3724155dd19b9f4f610dd4cfbaa535,kr0+AFsMXaloRClI9coQVFfOILFphXzhz70hcU7MZlI=,7d5a753e0da0c5c5b99bc11ef2ff6fd83f2ca6837aadbd16d17e74b9018d6f49,bNPRnPPzOcnockNdp2XNf0z6qpeXSR6Pa+rN2xaWL48=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,plaintext_update_no_noise,reference_python,n=|logq=|scale=|scheme=plain,plain,,,,,,,,,eab5ee79fead803d3b0d27abf8fd3ce5a325bf0e4be80d0a686acadf046b7bcd,,43fa758a7c4c8d6ac019360081ca44f4c90bf1e15041a51f2377fd1681d79317,audit_trails/artifacts/ciphertext_attestations/T1_Plain_TADP_client_000_r14_1e8fcd913d42de37__43fa758a7c4c8d6a.json,,,,,,,,,,,,,,,546e7d099b077d3c4b6df4bb8c08c87a0eead495f8947004f8155f58efccc815,bf3e7bc494f2003b95bd1604b83160a84f3192e229d309c93194b99b7b12bab3,,
189,a960701c50b8f81dfc32818ac649dd23,ddbb791970c7af7cb6c2976cdd236dad3ce47b7e7503504b8b3b941bc09ff1d9,2026-08-14T10:07:11.197561+00:00,TADP-SEC/11.7,CLIENT_ACCEPTED_SUBMISSION,T1_Plain_TADP,,,,client_000,,,,,,,,,,,2.2-phase1-fixed-threshold-dual-critical-profile,8c9f9e340707a5cae92bf2155fa9f7c34a2a1a747777ef6d2d979b5067681037,38158ed1330762350bc3297ac83d04caed7b5e73679070f9fe573ac1ccd605d9,c946899accd13d9feee6f339ae7add33ecd036b3034da37164daf636a67bce1a,bb064b9ad5872d816260ec21154b6ba0e4864d68942880ba1509756f47d7334c,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,b6fbea1831de9b0a99d8e4ab375dbf24e3740a7f3592c02a6f8dc4f1ba0b6482,74a01915d5ccacca35d78e1a0f171f22ba5e5dcc6df64cc28da909f6236e24a2,,,2026-08-15T09:15:27.359823+00:00,796095916b98b805356b2d4882523974,,,,,f46cff3156b56e339f37aabf6fa2235997cbbd8ce4f0bbe020a49688c760fb9b,e2940d99964b104ed2506f98738fa53f1876dc08ee8b55447e5dad53bfd2ed27,,,2026-08-14T11:06:53.068568+00:00,fde286833f93903f2613114b99a7a6c639f0f4ab617f792fb935e1fae2275ec0,active,,,15,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,vY/sg2YOG0dvSSnQrmQGuCoI9zQ6+3MUWImCK80egVY=,094c4e44a6f62505d8483f71756ad5d891bf3540eb4900e47e0b8362c086dc4d,kr0+AFsMXaloRClI9coQVFfOILFphXzhz70hcU7MZlI=,999d82243ee202323633e634726730f2a2f9afbc11e688515cdc128a9d271346,WpUlNGFh3q/SnFtjUYHdQnYjc0R85XhjN+V5MZeAwYM=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,,,,,,,,,,,,,,,,,d0225e0b57ff11c3a13a42e9cc48585887ca53affd8f640169d90f4b797e9773,audit_trails/artifacts/accepted_runtime_submissions/T1_Plain_TADP_client_000_r15_094c4e44a6f62505__d0225e0b57ff11c3.json,,,,,,,,,,,,,bf3e7bc494f2003b95bd1604b83160a84f3192e229d309c93194b99b7b12bab3,a8ade1abcbd50bcbc795267642f58caa4b0857853425d1011256d0848a7ec2a1,,
190,f7e30d58b7770c3f2b851fe411374898,ddbb791970c7af7cb6c2976cdd236dad3ce47b7e7503504b8b3b941bc09ff1d9,2026-08-14T10:07:11.218344+00:00,TADP-SEC/11.7,CLIENT_CIPHERTEXT_BINDING,T1_Plain_TADP,,,,client_000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,,,,,,796095916b98b805356b2d4882523974,,,,,,,,,,,,,,15,VERIFIED,,,,,True,,,,,False,vY/sg2YOG0dvSSnQrmQGuCoI9zQ6+3MUWImCK80egVY=,094c4e44a6f62505d8483f71756ad5d891bf3540eb4900e47e0b8362c086dc4d,kr0+AFsMXaloRClI9coQVFfOILFphXzhz70hcU7MZlI=,7cbdea87f1e222d8d1d2990fc5bce15cc6a959a10057d9247560145bf2e07152,WpUlNGFh3q/SnFtjUYHdQnYjc0R85XhjN+V5MZeAwYM=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,plaintext_update_no_noise,reference_python,n=|logq=|scale=|scheme=plain,plain,,,,,,,,,eab5ee79fead803d3b0d27abf8fd3ce5a325bf0e4be80d0a686acadf046b7bcd,,5cd07049605e664f95a7691eeb6c073e27471c6ca9e781e2c975f3a962adb812,audit_trails/artifacts/ciphertext_attestations/T1_Plain_TADP_client_000_r15_2b97bf30263ec51f__5cd07049605e664f.json,,,,,,,,,,,,,,,a8ade1abcbd50bcbc795267642f58caa4b0857853425d1011256d0848a7ec2a1,c8b3258898d76af281ea47a40081bb5e8f91336005e347be27f3204fd7356ceb,,
191,cf17011a1ddd62be86624e81558750a9,ddbb791970c7af7cb6c2976cdd236dad3ce47b7e7503504b8b3b941bc09ff1d9,2026-08-14T10:07:12.726569+00:00,TADP-SEC/11.7,CLIENT_ACCEPTED_SUBMISSION,T1_Plain_TADP,,,,client_000,,,,,,,,,,,2.2-phase1-fixed-threshold-dual-critical-profile,8c9f9e340707a5cae92bf2155fa9f7c34a2a1a747777ef6d2d979b5067681037,38158ed1330762350bc3297ac83d04caed7b5e73679070f9fe573ac1ccd605d9,c946899accd13d9feee6f339ae7add33ecd036b3034da37164daf636a67bce1a,bb064b9ad5872d816260ec21154b6ba0e4864d68942880ba1509756f47d7334c,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,b6fbea1831de9b0a99d8e4ab375dbf24e3740a7f3592c02a6f8dc4f1ba0b6482,74a01915d5ccacca35d78e1a0f171f22ba5e5dcc6df64cc28da909f6236e24a2,,,2026-08-15T09:15:27.359823+00:00,796095916b98b805356b2d4882523974,,,,,f46cff3156b56e339f37aabf6fa2235997cbbd8ce4f0bbe020a49688c760fb9b,e2940d99964b104ed2506f98738fa53f1876dc08ee8b55447e5dad53bfd2ed27,,,2026-08-14T11:06:53.068568+00:00,fde286833f93903f2613114b99a7a6c639f0f4ab617f792fb935e1fae2275ec0,active,,,16,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,ufOzvJ+O/vRz1/TqPuIvWUQMgUr3/rmguJUBMdg7QF8=,1c3f12506cfdc69639904bc5ffe0207e4d81a70a98fe54befd34441831d70686,kr0+AFsMXaloRClI9coQVFfOILFphXzhz70hcU7MZlI=,3fa5547e5d8a4a56de6efb753328a8b370cfc84fa083d344fce3d28bf0aca274,OFa+f01JK5fZjf81A6i1EVbwXctk0EqLRDTaDOfQ8RM=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,,,,,,,,,,,,,,,,,a7c5c1e0469b5ad86b671472ae2fb2a852ac50ebb5600a121b9fc9dbfe628f6d,audit_trails/artifacts/accepted_runtime_submissions/T1_Plain_TADP_client_000_r16_1c3f12506cfdc696__a7c5c1e0469b5ad8.json,,,,,,,,,,,,,c8b3258898d76af281ea47a40081bb5e8f91336005e347be27f3204fd7356ceb,c2458640263604e7c133e67218764716895ef8b01f336a4ad963922fc15eebab,,
192,cb4d9427b0d50880fe1359a20ce441f5,ddbb791970c7af7cb6c2976cdd236dad3ce47b7e7503504b8b3b941bc09ff1d9,2026-08-14T10:07:12.753979+00:00,TADP-SEC/11.7,CLIENT_CIPHERTEXT_BINDING,T1_Plain_TADP,,,,client_000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,,,,,,796095916b98b805356b2d4882523974,,,,,,,,,,,,,,16,VERIFIED,,,,,True,,,,,False,ufOzvJ+O/vRz1/TqPuIvWUQMgUr3/rmguJUBMdg7QF8=,1c3f12506cfdc69639904bc5ffe0207e4d81a70a98fe54befd34441831d70686,kr0+AFsMXaloRClI9coQVFfOILFphXzhz70hcU7MZlI=,e37a5042e2f1c6bb3c1578465f5f7ba6bf725c5aeab6174842d816bfa639b349,OFa+f01JK5fZjf81A6i1EVbwXctk0EqLRDTaDOfQ8RM=,531a86dc685ec70c3ba63eacbcf5e61399d30d10a268196e695f5a8d50c69157,plaintext_update_no_noise,reference_python,n=|logq=|scale=|scheme=plain,plain,,,,,,,,,eab5ee79fead803d3b0d27abf8fd3ce5a325bf0e4be80d0a686acadf046b7bcd,,2926f5871b96e6062484ec7104f03588f810957ea5542a2f2e60cc28606e33fd,audit_trails/artifacts/ciphertext_attestations/T1_Plain_TADP_client_000_r16_b33f0807bb194786__2926f5871b96e606.json,,,,,,,,,,,,,,,c2458640263604e7c133e67218764716895ef8b01f336a4ad963922fc15eebab,04264368a16a0480ab6c3f074f2b01f1c34a6c4ff80a8ec4a19fe029ebf3cfda,,Rp7aJaO4ocvVw+S19OgqFqdzNcD9rfycxXXhC3JP9S9pCjXikuCTQganOwvDjy4+oBbzJj6l8pPIgMLeZVKzedVnIbRjbWicrvoYHx33DyZLf5BV7QUAucYMvlP5sMxV+8xnJ3Rq3Z9IzF2wAGXkFO7xJEMqbprnQlsNZswqylVUw41IFq2B7G06e35t3pXYsFp0+q+ieRqA/r+JQCTaB45PW/BA2GWVZLaH1MkqOYq/5t2DwMQ0pTJFokAvnFfoTEIQ0KDxtMrWwDg/9SVAjYaO4ueQ17mqahQphKI+aQuQWrAV0XnhY1wTqJ3n7DYVpEurM/L0L7UkQgyiBZ3ucIVCre+ztB4a9OA8Q0q8gF4YuAa6sUtxsmG9ZnDbWOxqHN/uV/qPCy1AaM5eD4o5QthXssFxVJ6xeXpQo5rDnuJQbe9ivmjeFFEN80DgcbhMNN/M3JyJN5BrurUpij9mchrJ++X1Ki+p6AEBc4G91Xw2bd9KTwnSiMWLjVIWr7CT
