sequence,event_id,ledger_id,timestamp,protocol_version,record_type,scenario,approach,mode,transaction_id,client_id,version,template,dataset_version,dataset_commitment,data_summary_hash,evidence_bundle_hash,evidence_bundle_artifact_hash,evidence_bundle_artifact_relpath,validator_version,rubric_version,governance_policy_version,evidence_manifest_hash,evidence_hash,data_manifest_hash,data_manifest_validation_hash,metadata_validation_status,dimension_scores,final_governance_values_hash,pscore,policy_profile_id,hps_accept_threshold,hps_reject_threshold,critical_profile_review_threshold,critical_profile_threshold_applied,critical_profile_threshold_name,critical_dimension_threshold,critical_dimensions,critical_hps,critical_dimension_min,arq_boundary_policy,arq_region,review_policy_id,review_recommendation,review_reason_code,review_reason_text,governance_archetype,risk_archetype,initial_action,final_action,action,review_outcome,manual_review_required,manual_review_disposition,safe_default_applied,current_session_eligibility,reassessment_eligibility,n_samples,position,percentile,cia_confidentiality,cia_integrity,cia_availability,cia_high_water,business_impact,client_required_security_class,client_required_security_tier,security_class,security_tier,computed_strictest_security_class,computed_strictest_security_tier,current_survivor_strictest_class,current_survivor_strictest_tier,session_locked_security_class,session_locked_security_tier,session_profile_locked,admission_receipt_hash,admission_receipt_signature_hash,admission_receipt_artifact_hash,admission_receipt_artifact_relpath,admission_expires_at,session_id,session_epoch,parent_session_id,parent_session_security_decision_hash,session_reform_reason,session_security_decision_hash,session_security_decision_signature_hash,session_decision_artifact_hash,session_decision_artifact_relpath,session_decision_expires_at,risk_assessment_hash,revocation_status,execution_mode,requested_benchmark_tier,round_id,event_status,verification_stage,violation_type,reason_code,violation_details,signature_verified,freshness_verified,pofc_verified,semantic_verified,rate_limit_ok,blocked_before_aggregation,payload_hash,envelope_hash,key_id,signature_hash,global_model_hash,model_schema_hash,crypto_mechanism,crypto_backend,parameter_set_id,key_tag,expanded,ks_applied,shares_available,shares_required,can_finalize,comm_factor,crypto_overhead_ms,noise_std,ciphertext_commitment,evaluation_key_commitment,ciphertext_attestation_artifact_hash,ciphertext_attestation_artifact_relpath,submission_artifact_hash,submission_artifact_relpath,artifact_type,artifact_id,artifact_hash,artifact_relpath,local_ledger_id,local_event_hash,local_ledger_head_hash,crypto_ledger_id,crypto_event_hash,crypto_ledger_head_hash,subledger_manifest_hash,subledger_seal_count,prev_hash,row_hash,bundle_hash,checkpoint_signature
37,69d66a8fb0f1889ed28b06ce7c1d4906,2294a6db818131dc61451bd7429296261f634fbfa13ce65421a54461a1ab21e7,2026-08-24T22:55:02.244407+00:00,TADP-SEC/14.0,CLIENT_ACCEPTED_SUBMISSION,T1_Plain_TADP,,,,client_010,,,,,,,,,,,2.3-phase1-fixed-threshold-critical-floor-review-profile,e910eb11d46f5a33a9f6a7d996c6c242f2a4caa089255874076d8ae12155dc94,5443f0a4afaf5c0fb295d61b9b95b923182110e33de33b41977cb9e988b24ef4,9e60740d1dd896089e45487695aa79b20080d5c264b77c0fea1c1ac12c9ce8f9,a8b2d722881c829dfc81d1cc907d08fab83eadcafeffa1f3ae108f954e358c31,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,bc243b919502cff2994776e94f8dd746a53483eb0ecc4ea3226c34cbbce611e2,c380923cc747087509cf0b793721adfac582a3d253e41b0fc1bb0aa25e0aae17,,,2026-08-25T22:32:04.883782+00:00,e878c886c2fce5669a5abdfd2cf12d11,,,,,80467a1951f575569b9d5a1589ff2eaaa2003be9007744f2b34141dde5521ad1,f2b14f9d80c666ab005ad941036b0ad284f2ba09098ec9ba2c48cc2786e88891,,,2026-08-25T22:54:40.997990+00:00,75d46ecd684a2dc4b6a8e27daff7fed8db3fae5cae653b9ddb3099795df8cd6c,active,,,19,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,tAdzFwj5HY/6mpscqh1cDrERjZQXn5iT8P7qbNvw89k=,25b4fa94d5652fe3e2aca6375e7d63646d0aa637959e50a667497a4736b4e4a4,dWJ13gEX3UdJr7BMP4PvSCANrMWmPtu8q7nFAmisq0k=,2edc864b5d66cce0ba663a491de1a425c70bd99881370d939b1811d304388420,eTM/iLQ8gUD7Hhg3bgTGl8l+DwbCaTt32VkfhJ3qidg=,d2de0eecb364b6ad6dfd68c57fbb2b61edd7f408c047202d5ab95910a24e2627,,,,,,,,,,,,,,,,,db1a58dea7f2d9ca0daf8ff8afe9b949c5dd1693c9e55fc664c1fa9f3e4b9fe9,audit_trails/artifacts/accepted_runtime_submissions/T1_Plain_TADP_client_010_r19_25b4fa94d5652fe3__db1a58dea7f2d9ca.json,,,,,,,,,,,,,bdaaf73ecbded27b7acebddbed972426c6dc310021893fdec4e020ea1779e039,49104b9540637f88f56cb8b753cca938f69e5331f17518358e9700cdc50c81c4,,
38,3b3d1de2b7f7be7e5b16f66948ff529d,2294a6db818131dc61451bd7429296261f634fbfa13ce65421a54461a1ab21e7,2026-08-24T22:55:02.263686+00:00,TADP-SEC/14.0,CLIENT_CIPHERTEXT_BINDING,T1_Plain_TADP,,,,client_010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,,,,,,e878c886c2fce5669a5abdfd2cf12d11,,,,,,,,,,,,,,19,VERIFIED,,,,,True,,,,,False,tAdzFwj5HY/6mpscqh1cDrERjZQXn5iT8P7qbNvw89k=,25b4fa94d5652fe3e2aca6375e7d63646d0aa637959e50a667497a4736b4e4a4,dWJ13gEX3UdJr7BMP4PvSCANrMWmPtu8q7nFAmisq0k=,d1ee305ae8b24232c1d1ede6b720f3ee347d2e681192926fb758940fceb00c17,eTM/iLQ8gUD7Hhg3bgTGl8l+DwbCaTt32VkfhJ3qidg=,d2de0eecb364b6ad6dfd68c57fbb2b61edd7f408c047202d5ab95910a24e2627,plaintext_update_no_noise,reference_python,n=|logq=|scale=|scheme=plain,plain,,,,,,,,,f6a4a3ed9e1bb33940d4bc422dccaa504d40de41eeb1567aa332589c739d8030,,bd0d560f76d5353c0b84e5c35239d6ad169fa8464be365af7128abe1c18862a4,audit_trails/artifacts/ciphertext_attestations/T1_Plain_TADP_client_010_r19_768eada66b36c25f__bd0d560f76d5353c.json,,,,,,,,,,,,,,,49104b9540637f88f56cb8b753cca938f69e5331f17518358e9700cdc50c81c4,611477285388e9633da90634aaedf56be3a456257f72366b8587bb0349e2431a,,
39,c5045ca855b99d868304832cfb06d698,2294a6db818131dc61451bd7429296261f634fbfa13ce65421a54461a1ab21e7,2026-08-24T22:55:03.306272+00:00,TADP-SEC/14.0,CLIENT_ACCEPTED_SUBMISSION,T1_Plain_TADP,,,,client_010,,,,,,,,,,,2.3-phase1-fixed-threshold-critical-floor-review-profile,e910eb11d46f5a33a9f6a7d996c6c242f2a4caa089255874076d8ae12155dc94,5443f0a4afaf5c0fb295d61b9b95b923182110e33de33b41977cb9e988b24ef4,9e60740d1dd896089e45487695aa79b20080d5c264b77c0fea1c1ac12c9ce8f9,a8b2d722881c829dfc81d1cc907d08fab83eadcafeffa1f3ae108f954e358c31,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,bc243b919502cff2994776e94f8dd746a53483eb0ecc4ea3226c34cbbce611e2,c380923cc747087509cf0b793721adfac582a3d253e41b0fc1bb0aa25e0aae17,,,2026-08-25T22:32:04.883782+00:00,e878c886c2fce5669a5abdfd2cf12d11,,,,,80467a1951f575569b9d5a1589ff2eaaa2003be9007744f2b34141dde5521ad1,f2b14f9d80c666ab005ad941036b0ad284f2ba09098ec9ba2c48cc2786e88891,,,2026-08-25T22:54:40.997990+00:00,75d46ecd684a2dc4b6a8e27daff7fed8db3fae5cae653b9ddb3099795df8cd6c,active,,,20,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,FksG1jeeZVG3fXs59LYeAuPi4ImR+eefYIYd7+0gpDs=,b89c145141ac199432802f43a2b086f7a06a605f6181e38076054273da6658f3,dWJ13gEX3UdJr7BMP4PvSCANrMWmPtu8q7nFAmisq0k=,2d294a401aacc57eba493ac84caa780621bfe745584e70279c7bafeb919ff0be,7qdtpn44LTnc0omJikJlMpvuoKcMbnWBONNSoEJSFcc=,d2de0eecb364b6ad6dfd68c57fbb2b61edd7f408c047202d5ab95910a24e2627,,,,,,,,,,,,,,,,,2cfd95161f0a2feb3b6e6e41657bbf8339b834d07ffec22a45f5c8758b991a03,audit_trails/artifacts/accepted_runtime_submissions/T1_Plain_TADP_client_010_r20_b89c145141ac1994__2cfd95161f0a2feb.json,,,,,,,,,,,,,611477285388e9633da90634aaedf56be3a456257f72366b8587bb0349e2431a,e6156ce2e768a8e660916819c157ccb7eb73dcb395a819f11c9ddf245f86ad60,,
40,7e35ae10aef81f3e04eca641227077b3,2294a6db818131dc61451bd7429296261f634fbfa13ce65421a54461a1ab21e7,2026-08-24T22:55:03.323551+00:00,TADP-SEC/14.0,CLIENT_CIPHERTEXT_BINDING,T1_Plain_TADP,,,,client_010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,,,,,,e878c886c2fce5669a5abdfd2cf12d11,,,,,,,,,,,,,,20,VERIFIED,,,,,True,,,,,False,FksG1jeeZVG3fXs59LYeAuPi4ImR+eefYIYd7+0gpDs=,b89c145141ac199432802f43a2b086f7a06a605f6181e38076054273da6658f3,dWJ13gEX3UdJr7BMP4PvSCANrMWmPtu8q7nFAmisq0k=,c27914c8dff3f1fd2feb453db6d0fcfe7980468cc9bac731b7c68035047d96b0,7qdtpn44LTnc0omJikJlMpvuoKcMbnWBONNSoEJSFcc=,d2de0eecb364b6ad6dfd68c57fbb2b61edd7f408c047202d5ab95910a24e2627,plaintext_update_no_noise,reference_python,n=|logq=|scale=|scheme=plain,plain,,,,,,,,,f6a4a3ed9e1bb33940d4bc422dccaa504d40de41eeb1567aa332589c739d8030,,4db052fa88b589152b3a4870d2086d47715f4f5655da59c9435e0044ca4ede4f,audit_trails/artifacts/ciphertext_attestations/T1_Plain_TADP_client_010_r20_0eb2e981c2c302e8__4db052fa88b58915.json,,,,,,,,,,,,,,,e6156ce2e768a8e660916819c157ccb7eb73dcb395a819f11c9ddf245f86ad60,a0b3dcd4d7decaf27c85e71507715c7aa16004b9fe7e9d0a2c3b54378958e50e,,
41,00ed44e653601bfdd61b2e7f8f253b3c,2294a6db818131dc61451bd7429296261f634fbfa13ce65421a54461a1ab21e7,2026-08-24T22:55:04.471307+00:00,TADP-SEC/14.0,CLIENT_ACCEPTED_SUBMISSION,T1_Plain_TADP,,,,client_010,,,,,,,,,,,2.3-phase1-fixed-threshold-critical-floor-review-profile,e910eb11d46f5a33a9f6a7d996c6c242f2a4caa089255874076d8ae12155dc94,5443f0a4afaf5c0fb295d61b9b95b923182110e33de33b41977cb9e988b24ef4,9e60740d1dd896089e45487695aa79b20080d5c264b77c0fea1c1ac12c9ce8f9,a8b2d722881c829dfc81d1cc907d08fab83eadcafeffa1f3ae108f954e358c31,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,bc243b919502cff2994776e94f8dd746a53483eb0ecc4ea3226c34cbbce611e2,c380923cc747087509cf0b793721adfac582a3d253e41b0fc1bb0aa25e0aae17,,,2026-08-25T22:32:04.883782+00:00,7899d16d06ff7f40ce8bfe903c6dd92b,,,,,cd2e48bcdce8bf9c57ab6dc86bcb5079f6f48bb6dbb0c6ec2398cfd05abee351,d524484b5f69df153c3fe07cfce7cd9ae22f5305803810dc73072a51c1013838,,,2026-08-25T22:55:03.923720+00:00,75d46ecd684a2dc4b6a8e27daff7fed8db3fae5cae653b9ddb3099795df8cd6c,active,,,1,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,/sIwh0jrazKjdXGu5FAhzAlPUlklKfGCT6yIavCQVWI=,0dc529ce2abd7c38b15c359e8540396038a78b00ccf71a36e72b8e585e5cea25,dWJ13gEX3UdJr7BMP4PvSCANrMWmPtu8q7nFAmisq0k=,7169d8d7c4e746a3afef1a9bc35b25d008fa67f56f24d4fabaa8df4f7582467a,53hSeE1MC452bqLUvMLnrgvKo3CLPNZjslJV1SBeLPk=,d2de0eecb364b6ad6dfd68c57fbb2b61edd7f408c047202d5ab95910a24e2627,,,,,,,,,,,,,,,,,4c130795395c4fbdf2987a1810b4797e20fe8fb7cf8ebaa56938d69219850468,audit_trails/artifacts/accepted_runtime_submissions/T1_Plain_TADP_client_010_r1_0dc529ce2abd7c38__4c130795395c4fbd.json,,,,,,,,,,,,,a0b3dcd4d7decaf27c85e71507715c7aa16004b9fe7e9d0a2c3b54378958e50e,e0b260a410b7a440738063955cf097c461efb7a909e4dd9de374b013e48db790,,
42,4dacee4a44c2e8d5d33fb039128f0cb9,2294a6db818131dc61451bd7429296261f634fbfa13ce65421a54461a1ab21e7,2026-08-24T22:55:04.492894+00:00,TADP-SEC/14.0,CLIENT_CIPHERTEXT_BINDING,T1_Plain_TADP,,,,client_010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,,,,,,7899d16d06ff7f40ce8bfe903c6dd92b,,,,,,,,,,,,,,1,VERIFIED,,,,,True,,,,,False,/sIwh0jrazKjdXGu5FAhzAlPUlklKfGCT6yIavCQVWI=,0dc529ce2abd7c38b15c359e8540396038a78b00ccf71a36e72b8e585e5cea25,dWJ13gEX3UdJr7BMP4PvSCANrMWmPtu8q7nFAmisq0k=,d60c393b67f518aa901e8d4a5f1fbab77450170cea77e1d50a29e0f461cb6d94,53hSeE1MC452bqLUvMLnrgvKo3CLPNZjslJV1SBeLPk=,d2de0eecb364b6ad6dfd68c57fbb2b61edd7f408c047202d5ab95910a24e2627,plaintext_update_no_noise,reference_python,n=|logq=|scale=|scheme=plain,plain,,,,,,,,,f6a4a3ed9e1bb33940d4bc422dccaa504d40de41eeb1567aa332589c739d8030,,03d5f4f468d040d828f9a2e7a757011cb0e0695d736c08a497f8948f9f1c5be7,audit_trails/artifacts/ciphertext_attestations/T1_Plain_TADP_client_010_r1_ac9281e38f7a15a2__03d5f4f468d040d8.json,,,,,,,,,,,,,,,e0b260a410b7a440738063955cf097c461efb7a909e4dd9de374b013e48db790,e2cc92668931f5b9d78c6b4309e99b87f09da330cd23a8e3af84a2dfbb2f82f5,,
43,3b50769fde6441d1ce7befb2c93f9eb9,2294a6db818131dc61451bd7429296261f634fbfa13ce65421a54461a1ab21e7,2026-08-24T22:55:05.517607+00:00,TADP-SEC/14.0,CLIENT_ACCEPTED_SUBMISSION,T1_Plain_TADP,,,,client_010,,,,,,,,,,,2.3-phase1-fixed-threshold-critical-floor-review-profile,e910eb11d46f5a33a9f6a7d996c6c242f2a4caa089255874076d8ae12155dc94,5443f0a4afaf5c0fb295d61b9b95b923182110e33de33b41977cb9e988b24ef4,9e60740d1dd896089e45487695aa79b20080d5c264b77c0fea1c1ac12c9ce8f9,a8b2d722881c829dfc81d1cc907d08fab83eadcafeffa1f3ae108f954e358c31,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,bc243b919502cff2994776e94f8dd746a53483eb0ecc4ea3226c34cbbce611e2,c380923cc747087509cf0b793721adfac582a3d253e41b0fc1bb0aa25e0aae17,,,2026-08-25T22:32:04.883782+00:00,7899d16d06ff7f40ce8bfe903c6dd92b,,,,,cd2e48bcdce8bf9c57ab6dc86bcb5079f6f48bb6dbb0c6ec2398cfd05abee351,d524484b5f69df153c3fe07cfce7cd9ae22f5305803810dc73072a51c1013838,,,2026-08-25T22:55:03.923720+00:00,75d46ecd684a2dc4b6a8e27daff7fed8db3fae5cae653b9ddb3099795df8cd6c,active,,,2,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,lpPY5oIRtgomdMm4suaFH66EYnN05/DChTNcejGH4iU=,d899b3ba5770a3ba0e21efbde01e976c88a4b817714668a95e89a46dde769f17,dWJ13gEX3UdJr7BMP4PvSCANrMWmPtu8q7nFAmisq0k=,811c0f03a6f42b64c9bcf3e0e3c38e6acfe6d9f5a81ca67f46ee7da077d12943,y2nf9buIfDtLS6s+7g7a1JDLqEahRRgId8jDzOYyNyw=,d2de0eecb364b6ad6dfd68c57fbb2b61edd7f408c047202d5ab95910a24e2627,,,,,,,,,,,,,,,,,13e25f9735b789b97c9175b5c7ce2718de5d892335423b3e0e68809a9e6fa738,audit_trails/artifacts/accepted_runtime_submissions/T1_Plain_TADP_client_010_r2_d899b3ba5770a3ba__13e25f9735b789b9.json,,,,,,,,,,,,,e2cc92668931f5b9d78c6b4309e99b87f09da330cd23a8e3af84a2dfbb2f82f5,0e46b2028227e9ed8bc563ae2bd29fdbaf2b827de97d73d1822fc75ef4a06c5b,,
44,ad00da4e79a5646da743c69afdeb0385,2294a6db818131dc61451bd7429296261f634fbfa13ce65421a54461a1ab21e7,2026-08-24T22:55:05.533448+00:00,TADP-SEC/14.0,CLIENT_CIPHERTEXT_BINDING,T1_Plain_TADP,,,,client_010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,,,,,,7899d16d06ff7f40ce8bfe903c6dd92b,,,,,,,,,,,,,,2,VERIFIED,,,,,True,,,,,False,lpPY5oIRtgomdMm4suaFH66EYnN05/DChTNcejGH4iU=,d899b3ba5770a3ba0e21efbde01e976c88a4b817714668a95e89a46dde769f17,dWJ13gEX3UdJr7BMP4PvSCANrMWmPtu8q7nFAmisq0k=,9ebb8218a39bb96a26b76c753495d7ce3c76fa869f1f7ec97ce77a16d4eff2a1,y2nf9buIfDtLS6s+7g7a1JDLqEahRRgId8jDzOYyNyw=,d2de0eecb364b6ad6dfd68c57fbb2b61edd7f408c047202d5ab95910a24e2627,plaintext_update_no_noise,reference_python,n=|logq=|scale=|scheme=plain,plain,,,,,,,,,f6a4a3ed9e1bb33940d4bc422dccaa504d40de41eeb1567aa332589c739d8030,,8c0eb641d9c181d0e335905d5103c84574ec04dc35a85170348ec8c2061b6692,audit_trails/artifacts/ciphertext_attestations/T1_Plain_TADP_client_010_r2_b8a0a7bd7c1d36b6__8c0eb641d9c181d0.json,,,,,,,,,,,,,,,0e46b2028227e9ed8bc563ae2bd29fdbaf2b827de97d73d1822fc75ef4a06c5b,bc7715d48024d0d4ef0b47ba4762cb7afe8409ebafdf95dafea375888a3c52ce,,
45,4b069df079d83ad33bd24f35ea0dafd1,2294a6db818131dc61451bd7429296261f634fbfa13ce65421a54461a1ab21e7,2026-08-24T22:55:06.596963+00:00,TADP-SEC/14.0,CLIENT_ACCEPTED_SUBMISSION,T1_Plain_TADP,,,,client_010,,,,,,,,,,,2.3-phase1-fixed-threshold-critical-floor-review-profile,e910eb11d46f5a33a9f6a7d996c6c242f2a4caa089255874076d8ae12155dc94,5443f0a4afaf5c0fb295d61b9b95b923182110e33de33b41977cb9e988b24ef4,9e60740d1dd896089e45487695aa79b20080d5c264b77c0fea1c1ac12c9ce8f9,a8b2d722881c829dfc81d1cc907d08fab83eadcafeffa1f3ae108f954e358c31,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,bc243b919502cff2994776e94f8dd746a53483eb0ecc4ea3226c34cbbce611e2,c380923cc747087509cf0b793721adfac582a3d253e41b0fc1bb0aa25e0aae17,,,2026-08-25T22:32:04.883782+00:00,7899d16d06ff7f40ce8bfe903c6dd92b,,,,,cd2e48bcdce8bf9c57ab6dc86bcb5079f6f48bb6dbb0c6ec2398cfd05abee351,d524484b5f69df153c3fe07cfce7cd9ae22f5305803810dc73072a51c1013838,,,2026-08-25T22:55:03.923720+00:00,75d46ecd684a2dc4b6a8e27daff7fed8db3fae5cae653b9ddb3099795df8cd6c,active,,,3,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,UsJCBNu1k8wfBlfc9MfmkGVYxawK0MPX/lG4ylTIC54=,d301eb2e65acb542643c9e5f65298ff3e0501bee10e8ccc25594825a02041b54,dWJ13gEX3UdJr7BMP4PvSCANrMWmPtu8q7nFAmisq0k=,bcdd2d7d088e1b774336e275e0b4949ccebdd2bceed66899bd3e48c5529f2d0d,0OtOXq2/O2OHFFTJW0uesC3ua/BUEnDFFczTcujwnm4=,d2de0eecb364b6ad6dfd68c57fbb2b61edd7f408c047202d5ab95910a24e2627,,,,,,,,,,,,,,,,,fdc47ad394eaba9e15e862f41e7540aff924186e5f5e231430d709cfbf720993,audit_trails/artifacts/accepted_runtime_submissions/T1_Plain_TADP_client_010_r3_d301eb2e65acb542__fdc47ad394eaba9e.json,,,,,,,,,,,,,bc7715d48024d0d4ef0b47ba4762cb7afe8409ebafdf95dafea375888a3c52ce,080c7b0e08453b872e988bc242da9d194988700aa69aaec3c3fe49aa759d06e7,,
46,ed31e7bfdd75c263ebe48c7720f65300,2294a6db818131dc61451bd7429296261f634fbfa13ce65421a54461a1ab21e7,2026-08-24T22:55:06.616668+00:00,TADP-SEC/14.0,CLIENT_CIPHERTEXT_BINDING,T1_Plain_TADP,,,,client_010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIPHERTEXT_BOUND_TO_SIGNED_UPDATE,,,,,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,,,,,,7899d16d06ff7f40ce8bfe903c6dd92b,,,,,,,,,,,,,,3,VERIFIED,,,,,True,,,,,False,UsJCBNu1k8wfBlfc9MfmkGVYxawK0MPX/lG4ylTIC54=,d301eb2e65acb542643c9e5f65298ff3e0501bee10e8ccc25594825a02041b54,dWJ13gEX3UdJr7BMP4PvSCANrMWmPtu8q7nFAmisq0k=,696020c81f41e2f741e4235cb61f175922ed2326f8726394c1b97a23979d9735,0OtOXq2/O2OHFFTJW0uesC3ua/BUEnDFFczTcujwnm4=,d2de0eecb364b6ad6dfd68c57fbb2b61edd7f408c047202d5ab95910a24e2627,plaintext_update_no_noise,reference_python,n=|logq=|scale=|scheme=plain,plain,,,,,,,,,f6a4a3ed9e1bb33940d4bc422dccaa504d40de41eeb1567aa332589c739d8030,,a540a677cfd8f2afab0be4cadef8e07daeec17ffe4286adfa9b302a4284b2639,audit_trails/artifacts/ciphertext_attestations/T1_Plain_TADP_client_010_r3_04b08d664927ed4d__a540a677cfd8f2af.json,,,,,,,,,,,,,,,080c7b0e08453b872e988bc242da9d194988700aa69aaec3c3fe49aa759d06e7,3099dcdcf2c5e5055b8cf9f63e69de1ba02849ae25784783a7c25ae2dcf448af,,
47,8feabf8bfa57fe0fa4eeb84e05c72139,2294a6db818131dc61451bd7429296261f634fbfa13ce65421a54461a1ab21e7,2026-08-24T22:55:07.688135+00:00,TADP-SEC/14.0,CLIENT_ACCEPTED_SUBMISSION,T1_Plain_TADP,,,,client_010,,,,,,,,,,,2.3-phase1-fixed-threshold-critical-floor-review-profile,e910eb11d46f5a33a9f6a7d996c6c242f2a4caa089255874076d8ae12155dc94,5443f0a4afaf5c0fb295d61b9b95b923182110e33de33b41977cb9e988b24ef4,9e60740d1dd896089e45487695aa79b20080d5c264b77c0fea1c1ac12c9ce8f9,a8b2d722881c829dfc81d1cc907d08fab83eadcafeffa1f3ae108f954e358c31,VALIDATED_EVIDENCE_BUNDLE,,,,,,,,,,,,,,,,,,,,,,,,UPDATE_SUBMITTED_ENFORCED,,False,NOT_REQUIRED_AUTOMATED_POLICY,False,,,,,,,,,,,,,C1_PUBLIC,1,,,,,,,,bc243b919502cff2994776e94f8dd746a53483eb0ecc4ea3226c34cbbce611e2,c380923cc747087509cf0b793721adfac582a3d253e41b0fc1bb0aa25e0aae17,,,2026-08-25T22:32:04.883782+00:00,7899d16d06ff7f40ce8bfe903c6dd92b,,,,,cd2e48bcdce8bf9c57ab6dc86bcb5079f6f48bb6dbb0c6ec2398cfd05abee351,d524484b5f69df153c3fe07cfce7cd9ae22f5305803810dc73072a51c1013838,,,2026-08-25T22:55:03.923720+00:00,75d46ecd684a2dc4b6a8e27daff7fed8db3fae5cae653b9ddb3099795df8cd6c,active,,,4,ACCEPTED,ALL_BASELINE_CONTROLS,,,,True,True,True,True,True,False,oJZNh+Pd2OyGmB/l7N9D3emCBicliOWVv4z3CQk6Jlw=,921ec53912101a4a9bae0949e3f6a3f7182d40d963dac8a3ec61be946678d1bd,dWJ13gEX3UdJr7BMP4PvSCANrMWmPtu8q7nFAmisq0k=,44a09f82b3e7c6d1d7ed0d8c4bbb6b7fa76f6002a1ced215b8304428379f94fd,QBaSgflaIFZJbltSA7zOlzp6nicGhHEiKyM69FR3H/Q=,d2de0eecb364b6ad6dfd68c57fbb2b61edd7f408c047202d5ab95910a24e2627,,,,,,,,,,,,,,,,,aac3ebd524f5c475aa92c24eed38a1fb9627bb80e6fadc755db7ff7fbfee1ce3,audit_trails/artifacts/accepted_runtime_submissions/T1_Plain_TADP_client_010_r4_921ec53912101a4a__aac3ebd524f5c475.json,,,,,,,,,,,,,3099dcdcf2c5e5055b8cf9f63e69de1ba02849ae25784783a7c25ae2dcf448af,9a9920629d5e810925a45141b62e20880af2266b1ba427ac3c9b0b0ade86d3f5,,
